Date,Units Sold,Inventory Level,Units Ordered,Demand,Price,Competitor Pricing,Discount,Promotion,Epidemic,Seasonality,Weather_Cloudy,Weather_Rainy,Weather_Snowy,Weather_Sunny,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,UnitsSold_Lag_1,UnitsSold_Lag_7,UnitsSold_Lag_14,UnitsSold_Lag_21,UnitsSold_Lag_28,UnitsSold_RollingMean_7,UnitsSold_RollingMean_14,UnitsSold_RollingMean_28,UnitsSold_RollingStd_7,UnitsSold_RollingStd_14,UnitsSold_RollingStd_28
2023-06-01,8885,30361,10932,11157,68.5,70.51,8.15,30.0,0,Summer,20.0,60.0,0.0,20.0,3,1,6,22,0,8743.0,9537.0,10170.0,6256.0,6385.0,9262.714285714286,9434.142857142857,8378.17857142857,521.0990674480439,580.6824707774168,1638.988352241443
2023-06-02,9332,29696,11342,11231,70.69,72.56,7.5,20.0,0,Summer,0.0,40.0,0.0,60.0,4,2,6,22,0,8885.0,10167.0,10065.0,6055.0,5859.0,9169.57142857143,9342.357142857143,8467.464285714286,522.1704246516977,556.4741485657858,1593.860082203034
2023-06-03,9946,28721,12330,11726,69.42,70.27,9.25,35.0,0,Summer,20.0,60.0,0.0,20.0,5,3,6,22,1,9332.0,9190.0,8643.0,8890.0,6329.0,9050.285714285714,9290.0,8591.5,307.64899603588077,516.2842091478544,1516.612807346508
2023-06-04,10486,30348,12866,12271,71.08,73.01,9.7,35.0,0,Summer,0.0,40.0,0.0,60.0,6,4,6,22,1,9946.0,9434.0,10317.0,8947.0,6416.0,9158.285714285714,9383.07142857143,8720.67857142857,459.89553679274434,508.0579107339801,1470.0921375400892
2023-06-05,10307,30005,9772,12687,72.32,73.69,8.7,35.0,0,Summer,60.0,20.0,0.0,20.0,0,5,6,23,0,10486.0,9153.0,9431.0,9205.0,6477.0,9308.57142857143,9395.142857142857,8866.035714285714,682.8530484037316,533.3339056773821,1434.5579647518075
2023-06-06,10374,30639,8725,12371,69.08,70.62,11.7,50.0,0,Summer,20.0,40.0,0.0,40.0,1,6,6,23,0,10307.0,8615.0,9014.0,9957.0,5585.0,9473.42857142857,9457.714285714286,9002.82142857143,772.4573034895008,586.5919074911438,1379.8795452951142
2023-06-07,11159,32221,14020,13203,72.04,73.8,10.6,45.0,0,Summer,40.0,20.0,0.0,40.0,2,7,6,23,0,10374.0,8743.0,9599.0,10185.0,5965.0,9724.714285714286,9554.857142857143,9173.857142857143,731.694315563924,619.1653012965911,1229.1123178729958
2023-06-08,9359,34394,7466,11171,69.82,70.81,8.35,25.0,0,Summer,60.0,20.0,0.0,20.0,3,8,6,23,0,11159.0,8885.0,9537.0,10170.0,6256.0,10069.857142857143,9666.285714285714,9359.357142857143,760.6802719871649,753.5174367408827,1113.384936072449
2023-06-09,9995,34168,9892,12093,71.28,72.56,9.3,35.0,0,Summer,20.0,20.0,0.0,60.0,4,9,6,23,0,9359.0,9332.0,10167.0,10065.0,6055.0,10137.57142857143,9653.57142857143,9470.17857142857,650.7869229230182,757.3586402029973,932.8411024857375
2023-06-10,9650,34066,9290,11609,69.33,73.96,8.9,35.0,0,Summer,20.0,60.0,0.0,20.0,5,10,6,23,1,9995.0,9946.0,9190.0,8643.0,8890.0,10232.285714285714,9641.285714285714,9610.892857142857,555.2368006192468,749.7460522451364,654.1258424224645
2023-06-11,11679,35096,15774,13773,71.47,73.29,13.2,65.0,0,Summer,40.0,0.0,0.0,60.0,6,11,6,23,1,9650.0,10486.0,9434.0,10317.0,8947.0,10190.0,9674.142857142857,9638.035714285714,590.8056646083593,738.4417957525887,638.6905285581366
2023-06-12,9836,31807,7840,11224,70.59,71.38,6.65,25.0,0,Summer,40.0,40.0,0.0,20.0,0,12,6,24,0,11679.0,10307.0,9153.0,9431.0,9205.0,10360.42857142857,9834.5,9735.607142857143,818.585336040749,906.8386973861097,731.1946257241361
2023-06-13,9958,33450,8235,11918,71.39,73.04,7.35,20.0,0,Summer,40.0,20.0,0.0,40.0,1,13,6,24,0,9836.0,10374.0,8615.0,9014.0,9957.0,10293.142857142857,9883.285714285714,9758.142857142857,842.7109881351985,885.4756590991949,723.9230936381805
2023-06-14,10086,33397,8660,11247,70.49,72.24,7.4,25.0,0,Summer,0.0,40.0,0.0,60.0,2,14,6,24,0,9958.0,11159.0,8743.0,9599.0,10185.0,10233.714285714286,9979.214285714286,9758.17857142857,850.6890764326866,806.7539114416361,723.9332920757892
2023-06-15,9747,36550,8509,11784,70.89,72.12,7.3,20.0,0,Summer,80.0,0.0,0.0,20.0,3,15,6,24,0,10086.0,9359.0,8885.0,9537.0,10170.0,10080.42857142857,10075.142857142857,9754.642857142857,746.4607284027812,724.060118322405,722.0106808631377
2023-06-16,11032,36170,14976,12769,70.79,72.95,10.6,40.0,0,Summer,40.0,20.0,0.0,40.0,4,16,6,24,0,9747.0,9995.0,9332.0,10167.0,10065.0,10135.857142857143,10136.714285714286,9739.535714285714,696.7102287587967,647.6931168588795,717.4086847115107
2023-06-17,9533,31871,7238,11061,69.95,72.53,7.6,25.0,0,Summer,20.0,60.0,0.0,20.0,5,17,6,24,1,11032.0,9650.0,9946.0,9190.0,8643.0,10284.0,10258.142857142857,9774.07142857143,768.3356471404012,644.5705615300766,755.8995587094696
2023-06-18,9528,31388,9797,11366,68.74,71.5,9.05,30.0,0,Summer,40.0,60.0,0.0,0.0,6,18,6,24,1,9533.0,11679.0,10486.0,9434.0,10317.0,10267.285714285714,10228.642857142857,9805.857142857143,785.506994300643,668.9452785649039,724.6423237394603
2023-06-19,10897,30638,12797,12444,70.12,73.48,9.95,35.0,0,Summer,20.0,0.0,0.0,80.0,0,19,6,25,0,9528.0,9836.0,10307.0,9153.0,9431.0,9960.0,10160.214285714286,9777.67857142857,515.5518079365612,689.28359448515,719.3510477466533
2023-06-20,11468,34955,13476,13684,73.2,72.92,10.45,45.0,0,Summer,20.0,0.0,0.0,80.0,1,20,6,25,0,10897.0,9958.0,10374.0,8615.0,9014.0,10111.57142857143,10202.357142857143,9830.035714285714,618.6730038673719,716.4494299769373,746.0393933667667
2023-06-21,9767,31622,7118,11510,70.11,71.86,9.45,35.0,0,Summer,40.0,60.0,0.0,0.0,2,21,6,25,0,11468.0,10086.0,11159.0,8743.0,9599.0,10327.285714285714,10280.5,9917.67857142857,794.4729310022027,792.2606165999749,789.5018613996197
2023-06-22,9905,34820,9224,11918,70.15,73.1,10.1,40.0,0,Summer,60.0,0.0,0.0,40.0,3,22,6,25,0,9767.0,9747.0,9359.0,8885.0,9537.0,10281.714285714286,10181.07142857143,9923.67857142857,819.3785682425616,760.2284539517028,787.6264415163361
2023-06-23,10480,33744,10611,12324,70.46,72.88,10.05,45.0,0,Summer,40.0,60.0,0.0,0.0,4,23,6,25,0,9905.0,11032.0,9995.0,9332.0,10167.0,10304.285714285714,10220.07142857143,9936.82142857143,804.230007374692,728.1396172423212,783.9970735759706
2023-06-24,9435,36620,6786,10663,67.02,69.4,9.8,30.0,0,Summer,40.0,60.0,0.0,0.0,5,24,6,25,1,10480.0,9533.0,9650.0,9946.0,9190.0,10225.42857142857,10254.714285714286,9948.0,745.9327175071562,728.1451069006,789.611953453759
2023-06-25,10434,34173,14262,12401,69.01,70.26,11.4,50.0,0,Summer,20.0,60.0,0.0,20.0,6,25,6,25,1,9435.0,9528.0,11679.0,10486.0,9434.0,10211.42857142857,10239.357142857143,9956.75,761.8444410645418,743.9752484657408,782.2240668381183
2023-06-26,10336,32800,9346,12238,70.27,71.19,9.7,40.0,0,Summer,0.0,60.0,0.0,40.0,0,26,6,26,0,10434.0,10897.0,9836.0,10307.0,9153.0,10340.857142857143,10150.42857142857,9992.464285714286,700.9092733897891,623.2722228178148,780.2990159117387
2023-06-27,9743,32802,7196,11298,69.48,71.28,9.55,40.0,0,Summer,20.0,40.0,0.0,40.0,1,27,6,26,0,10336.0,11468.0,9958.0,10374.0,8615.0,10260.714285714286,10186.142857142857,10034.714285714286,657.4459963337141,618.1735948797775,765.040103385687
2023-06-28,10241,32126,8941,12495,70.6,71.28,10.65,45.0,0,Summer,20.0,40.0,0.0,40.0,2,28,6,26,0,9743.0,9767.0,10086.0,11159.0,8743.0,10014.285714285714,10170.785714285714,10075.0,403.90003477992946,626.8864672786754,715.6141625412758
2023-06-29,10422,35252,10337,11717,73.48,75.36,4.75,0.0,0,Summer,20.0,0.0,0.0,80.0,3,29,6,26,0,10241.0,9905.0,9747.0,9359.0,8885.0,10082.0,10181.857142857143,10128.5,395.1716926434095,626.642562469942,666.6663055554734
2023-06-30,8990,31861,7927,10998,72.62,74.79,4.7,0.0,0,Summer,20.0,60.0,0.0,20.0,4,30,6,26,0,10422.0,10480.0,11032.0,9995.0,9332.0,10155.857142857143,10230.07142857143,10183.392857142857,404.7737757362756,616.4959871708764,622.285711400942
2023-07-01,8967,32836,6087,10172,67.28,71.33,7.85,20.0,0,Summer,20.0,80.0,0.0,0.0,5,1,7,26,1,8990.0,9435.0,9533.0,9650.0,9946.0,9943.0,10084.214285714286,10171.17857142857,565.6924959728467,652.6703937341903,642.6394100704387
2023-07-02,10956,31831,18891,13127,72.15,75.03,9.45,30.0,0,Summer,40.0,0.0,0.0,60.0,6,2,7,26,1,8967.0,10434.0,9528.0,11679.0,10486.0,9876.142857142857,10043.785714285714,10136.214285714286,656.1593883022108,704.8824428525375,680.841437848846
2023-07-03,11012,29347,14560,13452,73.41,75.92,9.9,40.0,0,Summer,20.0,0.0,0.0,80.0,0,3,7,27,0,10956.0,10336.0,10897.0,9836.0,10307.0,9950.714285714286,10145.785714285714,10153.0,752.6875656130906,727.4620982536485,695.4222271930157
2023-07-04,10892,28555,11053,12867,70.74,73.26,11.05,50.0,0,Summer,100.0,0.0,0.0,0.0,1,4,7,27,0,11012.0,9743.0,11468.0,9958.0,10374.0,10047.285714285714,10154.0,10178.17857142857,847.7255283572396,737.181430543701,713.7262704661073
2023-07-05,9830,29540,6226,11835,72.68,73.51,8.15,35.0,0,Summer,80.0,20.0,0.0,0.0,2,5,7,27,0,10892.0,10241.0,9767.0,10086.0,11159.0,10211.42857142857,10112.857142857143,10196.67857142857,889.2116090752957,671.3375692363196,725.604527200733
2023-07-06,9522,36213,8263,11551,66.77,68.82,11.85,55.0,0,Summer,0.0,100.0,0.0,0.0,3,6,7,27,0,9830.0,10422.0,9905.0,9747.0,9359.0,10152.714285714286,10117.357142857143,10149.214285714286,900.4318805043287,669.0481881165033,703.4534577324838
2023-07-07,9705,37260,6955,11190,69.64,70.51,7.9,25.0,0,Summer,60.0,40.0,0.0,0.0,4,7,7,27,0,9522.0,8990.0,10480.0,11032.0,9995.0,10024.142857142857,10090.0,10155.035714285714,919.6228264115308,686.0145771045974,697.3195495845677
2023-07-08,11858,35557,19604,14093,72.39,75.72,11.95,55.0,0,Summer,20.0,0.0,0.0,80.0,5,8,7,27,1,9705.0,8967.0,9435.0,9533.0,9650.0,10126.285714285714,10034.642857142857,10144.67857142857,819.9192468948155,683.3869955700712,701.9230227697338
2023-07-09,10117,32413,10087,11975,71.15,71.9,8.6,30.0,0,Summer,40.0,20.0,0.0,40.0,6,9,7,27,1,11858.0,10956.0,10434.0,9528.0,11679.0,10539.285714285714,10207.714285714286,10223.535714285714,865.4972971815475,814.150754190797,765.4443629365503
2023-07-10,9972,29811,8798,12040,70.97,73.6,9.65,35.0,0,Summer,60.0,20.0,0.0,20.0,0,10,7,28,0,10117.0,11012.0,10336.0,10897.0,9836.0,10419.42857142857,10185.07142857143,10167.75,856.2152877913421,811.7779598165686,710.3800039415663
2023-07-11,9682,33142,7702,11555,70.57,72.7,8.4,35.0,0,Summer,20.0,60.0,0.0,20.0,1,11,7,28,0,9972.0,10892.0,9743.0,11468.0,9958.0,10270.857142857143,10159.07142857143,10172.607142857143,825.9504481850796,812.4010438471579,708.4901180358955
2023-07-12,10385,37606,7233,11699,70.71,72.97,7.4,20.0,0,Summer,40.0,20.0,0.0,40.0,2,12,7,28,0,9682.0,9830.0,10241.0,9767.0,10086.0,10098.0,10154.714285714286,10162.75,800.5146261416196,814.9637489409624,713.4888524655537
2023-07-13,10191,35752,10265,11933,70.86,72.53,9.8,35.0,0,Summer,40.0,40.0,0.0,20.0,3,13,7,28,0,10385.0,9522.0,10422.0,9905.0,9747.0,10177.285714285714,10165.0,10173.42857142857,797.0239884063898,817.0426031637585,714.5343694178642
2023-07-14,10101,33512,9155,11494,69.46,71.7,8.5,25.0,0,Summer,60.0,40.0,0.0,0.0,4,14,7,28,0,10191.0,9705.0,8990.0,10480.0,11032.0,10272.857142857143,10148.5,10189.285714285714,743.6772213291199,813.7792887320413,709.6303084023357
2023-07-15,9346,33021,9478,11275,68.78,69.92,8.9,35.0,0,Summer,0.0,80.0,0.0,20.0,5,15,7,28,1,10101.0,11858.0,8967.0,9435.0,9533.0,10329.42857142857,10227.857142857143,10156.035714285714,707.4609193311983,743.2281829075938,690.2281148498088
2023-07-16,9750,32171,11197,12025,70.7,73.06,9.75,35.0,0,Summer,20.0,60.0,0.0,20.0,6,16,7,28,1,9346.0,10117.0,10956.0,10434.0,9528.0,9970.57142857143,10254.92857142857,10149.357142857143,349.3226097954089,699.3786763742683,697.3477911336367
2023-07-17,11093,32629,14803,13144,72.8,75.36,9.2,40.0,0,Summer,40.0,20.0,0.0,40.0,0,17,7,29,0,9750.0,9972.0,11012.0,10336.0,10897.0,9918.142857142857,10168.785714285714,10157.285714285714,351.21855900630555,680.3992242761597,691.2569794513701
2023-07-18,9541,31447,5734,11005,68.04,70.36,8.7,30.0,0,Summer,20.0,60.0,0.0,20.0,1,18,7,29,0,11093.0,9682.0,10892.0,9743.0,11468.0,10078.285714285714,10174.57142857143,10164.285714285714,568.3302192345824,688.4181102393295,699.9626898598148
2023-07-19,10093,32879,11165,11813,68.16,70.05,11.15,45.0,0,Summer,20.0,60.0,0.0,20.0,2,19,7,29,0,9541.0,10385.0,9830.0,10241.0,9767.0,10058.142857142857,10078.07142857143,10095.464285714286,586.9112450139287,674.6674923803029,660.661424025793
2023-07-20,9463,30960,8903,11036,70.01,71.01,8.45,30.0,0,Summer,20.0,80.0,0.0,0.0,3,20,7,29,0,10093.0,10191.0,9522.0,10422.0,9905.0,10016.42857142857,10096.857142857143,10107.107142857143,569.9397211234499,670.8796587194429,657.5235998742218
2023-07-21,9884,35363,7512,11206,70.32,72.85,7.35,15.0,0,Summer,0.0,60.0,0.0,40.0,4,21,7,29,0,9463.0,10101.0,9705.0,8990.0,10480.0,9912.42857142857,10092.642857142857,10091.32142857143,598.481928756089,674.9415481407211,667.7811824781973
2023-07-22,10032,32051,12871,12101,68.67,70.16,12.35,60.0,0,Summer,40.0,40.0,0.0,20.0,5,22,7,29,1,9884.0,9346.0,11858.0,8967.0,9435.0,9881.42857142857,10105.42857142857,10070.035714285714,592.6783436634144,668.6999688587159,664.4234750765709
2023-07-23,10260,33558,12134,11588,69.88,71.01,8.9,40.0,0,Summer,60.0,20.0,0.0,20.0,6,23,7,29,1,10032.0,9750.0,10117.0,10956.0,10434.0,9979.42857142857,9975.0,10091.357142857143,544.11483381814,439.29996760581355,652.7670002487705
2023-07-24,9637,30457,9084,11439,69.26,71.33,8.6,25.0,0,Summer,0.0,80.0,0.0,20.0,0,24,7,30,0,10260.0,11093.0,9972.0,11012.0,10336.0,10052.285714285714,9985.214285714286,10085.142857142857,542.4161115741568,444.4874625854041,650.207471976275
2023-07-25,10405,31533,9977,11908,71.54,73.59,8.55,30.0,0,Summer,0.0,60.0,0.0,40.0,1,25,7,30,0,9637.0,9541.0,9682.0,10892.0,9743.0,9844.285714285714,9961.285714285714,10060.17857142857,303.2654031733486,454.1654101538644,653.6290744231316
2023-07-26,11188,33971,14277,13411,74.03,76.29,9.1,35.0,0,Summer,60.0,0.0,0.0,40.0,2,26,7,30,0,10405.0,10093.0,10385.0,9830.0,10241.0,9967.714285714286,10012.92857142857,10083.82142857143,333.56544299716427,461.01934954982704,653.7040928473012
2023-07-27,10109,32076,10604,12255,69.73,71.16,10.35,40.0,0,Summer,80.0,20.0,0.0,0.0,3,27,7,30,0,11188.0,9463.0,10191.0,9522.0,10422.0,10124.142857142857,10070.285714285714,10117.642857142857,572.9611471910349,551.8711427876617,685.8452592070172
2023-07-28,11134,32504,12810,13706,73.93,74.55,10.5,50.0,0,Summer,40.0,20.0,0.0,40.0,4,28,7,30,0,10109.0,9884.0,10101.0,9705.0,8990.0,10216.42857142857,10064.42857142857,10106.464285714286,495.51483568198375,550.9257543564183,683.2466873057688
2023-07-29,9281,35833,4750,11242,72.29,73.62,5.45,0.0,0,Summer,60.0,20.0,0.0,20.0,5,29,7,30,1,11134.0,10032.0,9346.0,11858.0,8967.0,10395.0,10138.214285714286,10183.035714285714,574.6627996776242,620.9282354881044,673.5607691874424
2023-07-30,10254,37426,6790,11419,72.93,74.48,4.2,0.0,0,Summer,20.0,20.0,0.0,60.0,6,30,7,30,1,9281.0,10260.0,9750.0,10117.0,10956.0,10287.714285714286,10133.57142857143,10194.25,708.2936571520999,627.5155792470811,654.9208391520111
2023-07-31,8735,38926,7460,10390,70.38,72.45,5.55,0.0,0,Summer,0.0,80.0,0.0,20.0,0,31,7,31,0,10254.0,9637.0,11093.0,9972.0,11012.0,10286.857142857143,10169.57142857143,10169.17857142857,708.3364145591188,618.2056807699674,637.8953271601212
2023-08-01,10910,36488,14416,12992,70.29,71.54,11.85,55.0,0,Summer,40.0,20.0,0.0,40.0,1,1,8,31,0,8735.0,10405.0,9541.0,9682.0,10892.0,10158.0,10001.142857142857,10087.857142857143,901.8647348688112,666.5893508280557,670.7633415128489
2023-08-02,10824,31792,11984,13062,72.0,74.06,10.15,40.0,0,Summer,80.0,0.0,0.0,20.0,2,2,8,31,0,10910.0,11188.0,10093.0,10385.0,9830.0,10230.142857142857,10098.92857142857,10088.5,944.1241847291421,693.7556058579565,671.5707127490333
2023-08-03,10446,30613,10170,12267,70.95,72.39,10.4,40.0,0,Summer,20.0,60.0,0.0,20.0,3,3,8,31,0,10824.0,10109.0,9463.0,10191.0,9522.0,10178.142857142857,10151.142857142857,10124.0,891.1108102758418,720.2768545863066,683.5648930152748
2023-08-04,9793,31483,9108,11857,69.66,72.09,9.8,30.0,0,Summer,40.0,20.0,0.0,40.0,4,4,8,31,0,10446.0,11134.0,9884.0,10101.0,9705.0,10226.285714285714,10221.357142857143,10157.0,895.8434971737879,695.5221178966978,675.6843992630194
2023-08-05,10339,32750,10708,12217,69.77,72.26,10.75,45.0,0,Summer,60.0,20.0,0.0,20.0,5,5,8,31,1,9793.0,9281.0,10032.0,9346.0,11858.0,10034.714285714286,10214.857142857143,10160.142857142857,808.507619895176,699.332193226873,673.7058768228376
2023-08-06,10220,34676,11432,12370,70.2,72.43,10.35,40.0,0,Summer,80.0,20.0,0.0,0.0,6,6,8,31,1,10339.0,10254.0,10260.0,9750.0,10117.0,10185.857142857143,10236.785714285714,10105.892857142857,740.124185203943,697.9692718133047,587.5755169297473
2023-08-07,9164,35773,6413,11004,69.97,72.75,6.5,10.0,0,Summer,80.0,0.0,0.0,20.0,0,7,8,32,0,10220.0,8735.0,9637.0,11093.0,9972.0,10181.0,10233.92857142857,10109.57142857143,739.7139086610833,697.9488039727725,587.9699178858098
2023-08-08,11164,33813,13746,13073,71.4,72.38,10.35,45.0,0,Summer,80.0,0.0,0.0,20.0,1,8,8,32,0,9164.0,10910.0,10405.0,9541.0,9682.0,10242.285714285714,10200.142857142857,10080.714285714286,605.5495339732571,739.2910176589471,614.2142138774736
2023-08-09,10456,33745,9288,12102,69.72,72.12,11.55,50.0,0,Summer,40.0,20.0,0.0,40.0,2,9,8,32,0,11164.0,10824.0,11188.0,10093.0,10385.0,10278.57142857143,10254.357142857143,10133.642857142857,657.6016669542003,782.0619301803099,641.8171664362803
2023-08-10,11856,32387,15476,13936,72.64,74.95,11.2,50.0,0,Summer,60.0,0.0,0.0,40.0,3,10,8,32,0,10456.0,10446.0,10109.0,9463.0,10191.0,10226.0,10202.07142857143,10136.17857142857,620.387244657177,738.0727986072571,642.9862076495374
2023-08-11,10770,31081,11115,12998,71.9,73.02,11.0,50.0,0,Summer,40.0,20.0,0.0,40.0,4,11,8,32,0,11856.0,9793.0,11134.0,9884.0,10101.0,10427.42857142857,10326.857142857143,10195.642857142857,878.8029466539177,858.916388618442,720.5557636058625
2023-08-12,9809,34158,8703,11614,70.91,73.04,8.25,30.0,0,Summer,0.0,60.0,0.0,40.0,5,12,8,32,1,10770.0,10339.0,9281.0,10032.0,9346.0,10567.0,10300.857142857143,10219.535714285714,837.8804608454927,837.8552157964695,728.3507743725676
2023-08-13,10003,33297,8272,11547,70.02,70.91,10.25,40.0,0,Summer,20.0,40.0,0.0,40.0,6,13,8,32,1,9809.0,10220.0,10254.0,10260.0,9750.0,10491.285714285714,10338.57142857143,10236.07142857143,884.5633036110117,799.4189923154869,712.8757581520531
2023-08-14,9925,37369,11119,11887,71.68,73.07,7.2,25.0,0,Summer,0.0,60.0,0.0,40.0,0,14,8,33,0,10003.0,9164.0,8735.0,9637.0,11093.0,10460.285714285714,10320.642857142857,10245.107142857143,899.3343305441126,804.2614966197496,708.0738264127627
2023-08-15,10561,35975,12064,12220,72.53,75.62,7.05,20.0,0,Summer,0.0,0.0,0.0,100.0,1,15,8,33,0,9925.0,11164.0,10910.0,10405.0,9541.0,10569.0,10405.642857142857,10203.392857142857,750.1395425741281,676.5293338506601,690.4581055376672
2023-08-16,10356,33517,10040,12474,72.46,73.53,8.2,25.0,0,Summer,40.0,40.0,0.0,20.0,2,16,8,33,0,10561.0,10456.0,10824.0,11188.0,10093.0,10482.857142857143,10380.714285714286,10239.82142857143,703.6039199652496,662.806089356376,681.0595260638719
2023-08-17,10352,35661,6830,12113,71.09,72.09,8.75,35.0,0,Summer,60.0,20.0,0.0,20.0,3,17,8,33,0,10356.0,11856.0,10446.0,10109.0,9463.0,10468.57142857143,10347.285714285714,10249.214285714286,705.253348601958,650.4151843921655,680.7731637844709
2023-08-18,10447,35160,10497,11682,69.19,69.95,10.7,45.0,0,Summer,60.0,20.0,0.0,20.0,4,18,8,33,0,10352.0,10770.0,9793.0,11134.0,9884.0,10253.714285714286,10340.57142857143,10280.964285714286,353.50139758596214,649.8026581243552,663.2527300075369
2023-08-19,9694,36997,9336,11596,70.55,72.4,7.75,25.0,0,Summer,60.0,20.0,0.0,20.0,5,19,8,33,1,10447.0,9809.0,10339.0,9281.0,10032.0,10207.57142857143,10387.285714285714,10301.07142857143,290.3112451277244,630.6350192246757,659.2947931984905
2023-08-20,9980,34623,11894,12130,71.03,71.59,8.5,25.0,0,Summer,60.0,40.0,0.0,0.0,6,20,8,33,1,9694.0,10003.0,10220.0,10254.0,10260.0,10191.142857142857,10341.214285714286,10289.0,318.50977408937865,657.4253018195378,667.4477646367055
2023-08-21,9783,33869,10170,11657,66.37,69.35,12.2,55.0,0,Summer,40.0,40.0,0.0,20.0,0,21,8,34,0,9980.0,9925.0,9164.0,8735.0,9637.0,10187.857142857143,10324.07142857143,10279.0,320.88389830352514,663.9261386497761,669.9910447162833
2023-08-22,10477,35979,9871,12319,69.64,73.24,10.5,45.0,0,Summer,60.0,20.0,0.0,20.0,1,22,8,34,0,9783.0,10561.0,11164.0,10910.0,10405.0,10167.57142857143,10368.285714285714,10284.214285714286,343.9316100345292,598.0736291912953,665.3616870568903
2023-08-23,10046,35210,10174,11849,70.19,71.96,10.4,40.0,0,Summer,20.0,60.0,0.0,20.0,2,23,8,34,0,10477.0,10356.0,10456.0,10824.0,11188.0,10155.57142857143,10319.214285714286,10286.785714285714,329.06071230237075,554.349400867127,665.984615390269
2023-08-24,10042,36552,8096,11440,70.81,71.05,7.75,20.0,0,Summer,80.0,0.0,0.0,20.0,3,24,8,34,0,10046.0,10352.0,11856.0,10446.0,10109.0,10111.285714285714,10289.92857142857,10246.0,318.2743650194956,557.3888939697899,643.3325273455075
2023-08-25,9899,34252,7501,10902,69.24,70.01,8.6,25.0,0,Summer,20.0,60.0,0.0,20.0,4,25,8,34,0,10042.0,10447.0,10770.0,9793.0,11134.0,10067.0,10160.357142857143,10243.607142857143,300.25544680042935,329.6521726684825,643.9852390352247
2023-08-26,9740,32767,9983,11727,69.87,70.57,9.0,30.0,0,Summer,20.0,40.0,0.0,40.0,5,26,8,34,1,9899.0,9694.0,9809.0,10339.0,9281.0,9988.714285714286,10098.142857142857,10199.5,252.27082952367732,284.89832387196594,622.6835888730892
2023-08-27,10778,32848,11560,13136,72.53,74.66,10.35,40.0,0,Summer,20.0,20.0,0.0,60.0,6,27,8,34,1,9740.0,9980.0,10003.0,10220.0,10254.0,9995.285714285714,10093.214285714286,10215.892857142857,243.77018841912863,290.82037241395244,603.3491305044214
2023-08-28,9533,33468,7794,11091,69.94,72.42,7.65,20.0,0,Summer,40.0,60.0,0.0,0.0,0,28,8,35,0,10778.0,9783.0,9925.0,9164.0,8735.0,10109.285714285714,10148.57142857143,10234.607142857143,382.53092000764667,341.64595130625077,612.6300520606611
2023-08-29,9122,33160,5771,10332,69.79,71.7,5.0,0.0,0,Summer,40.0,60.0,0.0,0.0,1,29,8,35,0,9533.0,10477.0,10561.0,11164.0,10910.0,10073.57142857143,10120.57142857143,10263.107142857143,427.14043636834987,375.740645880948,556.2509651617723
2023-08-30,10322,32513,12331,12047,73.5,74.44,5.2,0.0,0,Summer,40.0,0.0,0.0,60.0,2,30,8,35,0,9122.0,10046.0,10356.0,10456.0,10824.0,9880.0,10017.785714285714,10199.25,512.3699835080047,437.7048845216057,581.3040018721797
2023-08-31,9051,30556,9940,10703,70.76,74.41,4.75,0.0,0,Summer,40.0,40.0,0.0,20.0,3,31,8,35,0,10322.0,10042.0,10352.0,11856.0,10446.0,9919.42857142857,10015.357142857143,10181.32142857143,537.2869677502688,435.7740429207813,568.931490607885
2023-09-01,9532,29430,12148,11096,68.79,71.36,9.55,35.0,0,Autumn,60.0,0.0,0.0,40.0,4,1,9,35,0,9051.0,9899.0,10447.0,10770.0,9793.0,9777.857142857143,9922.42857142857,10131.5,623.2857634000128,493.3748324293993,604.8419750768254
2023-09-02,8417,26388,7266,9745,65.74,67.34,9.95,35.0,0,Autumn,0.0,60.0,20.0,20.0,5,2,9,35,1,9532.0,9740.0,9694.0,9809.0,10339.0,9725.42857142857,9857.07142857143,10122.17857142857,626.8226376317414,478.9331837589783,612.2181318821843
2023-09-03,9007,30614,8633,11039,69.0,71.71,9.25,35.0,0,Autumn,40.0,20.0,40.0,0.0,6,3,9,35,1,8417.0,10778.0,9980.0,10003.0,10220.0,9536.42857142857,9765.857142857143,10053.535714285714,797.8268101835231,614.731568327936,689.835969882651
2023-09-04,9009,32857,8418,10748,69.61,70.57,8.45,30.0,0,Autumn,40.0,40.0,0.0,20.0,0,4,9,36,0,9007.0,9533.0,9783.0,9925.0,9164.0,9283.42857142857,9696.357142857143,10010.214285714286,593.0005219623488,643.0107795654675,716.5650241690963
2023-09-05,10209,34956,13238,12272,69.7,72.86,10.85,45.0,0,Autumn,20.0,0.0,0.0,80.0,1,5,9,36,0,9009.0,9122.0,10477.0,10561.0,11164.0,9208.57142857143,9641.07142857143,10004.67857142857,589.3071799842186,667.7850257825282,723.9055623681428
2023-09-06,9316,31270,8705,10843,68.55,69.74,8.1,30.0,0,Autumn,20.0,0.0,40.0,40.0,2,6,9,36,0,10209.0,10322.0,10046.0,10356.0,10456.0,9363.857142857143,9621.92857142857,9970.57142857143,696.2117562378618,645.4464721041404,688.9124240731567
